CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
CUST-10266,45.0,Female,43.0,8.0,0.0,7.0,Standard,Quarterly,3770.83,12.0,0.0
CUST-10267,42.0,Female,47.0,5.0,8.0,6.0,Premium,Monthly,5412.98,8.0,1.0
CUST-10268,67.0,Female,57.0,15.0,4.0,12.0,Standard,Monthly,4473.08,23.0,0.0
CUST-10269,40.0,Female,26.0,27.0,6.0,1.0,Basic,Quarterly,3246.22,18.0,0.0
CUST-10270,48.0,Male,25.0,16.0,2.0,8.0,Basic,Annual,3387.0,5.0,0.0
CUST-10271,47.0,Female,54.0,1.0,4.0,0.0,Basic,Monthly,5369.17,7.0,0.0
CUST-10272,59.0,Female,29.0,16.0,4.0,8.0,Standard,Monthly,4389.72,15.0,1.0
CUST-10273,52.0,Female,19.0,5.0,3.0,22.0,Premium,Monthly,2725.26,3.0,1.0
CUST-10274,24.0,Female,33.0,3.0,3.0,1.0,Standard,Monthly,4951.88,18.0,0.0
CUST-10275,33.0,Female,36.0,20.0,3.0,2.0,Standard,Quarterly,4542.76,6.0,0.0
CUST-10276,43.0,Male,14.0,15.0,3.0,6.0,Basic,Monthly,1482.29,26.0,0.0
CUST-10277,65.0,Male,14.0,13.0,3.0,9.0,Standard,Monthly,1637.39,29.0,1.0
CUST-10278,66.0,Male,35.0,24.0,3.0,2.0,Basic,Monthly,4622.44,6.0,1.0
CUST-10279,19.0,Male,30.0,16.0,7.0,7.0,Basic,Monthly,2187.77,27.0,1.0
CUST-10280,18.0,Female,28.0,23.0,2.0,16.0,Standard,Monthly,3656.29,20.0,0.0
CUST-10281,65.0,Female,17.0,11.0,2.0,9.0,Premium,Annual,2137.36,1.0,0.0
CUST-10282,29.0,Male,3.0,21.0,2.0,8.0,Basic,Quarterly,673.09,21.0,0.0
CUST-10283,22.0,Male,16.0,2.0,4.0,3.0,Standard,Monthly,1742.79,17.0,1.0
CUST-10284,54.0,Female,46.0,22.0,2.0,16.0,Premium,Quarterly,2886.66,11.0,0.0
CUST-10285,49.0,Male,30.0,27.0,3.0,2.0,Basic,Quarterly,2008.65,27.0,0.0
CUST-10286,26.0,Female,52.0,6.0,2.0,1.0,Premium,Monthly,7664.66,24.0,0.0
CUST-10287,58.0,Female,29.0,26.0,3.0,3.0,Basic,Monthly,2931.17,2.0,0.0
CUST-10288,52.0,Female,45.0,26.0,4.0,7.0,Basic,Monthly,4983.1,25.0,0.0
CUST-10289,36.0,Male,15.0,27.0,1.0,13.0,Basic,Monthly,1221.84,9.0,0.0
CUST-10290,65.0,Male,46.0,6.0,3.0,0.0,Basic,Annual,5201.93,19.0,0.0
CUST-10291,33.0,Female,56.0,14.0,3.0,11.0,Standard,Monthly,3934.66,6.0,0.0
CUST-10292,20.0,Female,25.0,25.0,5.0,11.0,Premium,Annual,3508.63,25.0,1.0
CUST-10293,37.0,Male,51.0,11.0,2.0,6.0,Basic,Quarterly,7224.24,7.0,0.0
CUST-10294,41.0,Female,38.0,8.0,2.0,10.0,Basic,Monthly,5641.57,4.0,0.0
CUST-10295,50.0,Male,42.0,8.0,4.0,1.0,Basic,Annual,3000.29,3.0,0.0
CUST-10296,41.0,Female,59.0,1.0,4.0,1.0,Standard,Monthly,6382.62,2.0,0.0
CUST-10297,28.0,Male,47.0,21.0,0.0,13.0,Basic,Monthly,6288.7,10.0,0.0
CUST-10298,66.0,Female,53.0,7.0,5.0,4.0,Standard,Quarterly,3661.15,10.0,0.0
CUST-10299,25.0,Male,54.0,6.0,3.0,1.0,Standard,Monthly,3532.25,17.0,0.0
CUST-10300,53.0,Male,52.0,21.0,1.0,8.0,Standard,Monthly,6902.39,27.0,0.0
CUST-10301,55.0,Male,58.0,8.0,2.0,15.0,Premium,Quarterly,7747.35,16.0,0.0
CUST-10302,57.0,Male,38.0,19.0,1.0,7.0,Basic,Annual,4063.04,26.0,0.0
CUST-10303,37.0,Female,23.0,22.0,5.0,2.0,Premium,Monthly,1856.6,27.0,0.0
CUST-10304,52.0,Female,25.0,21.0,3.0,4.0,Basic,Monthly,2682.07,1.0,0.0
CUST-10305,65.0,Male,42.0,24.0,2.0,9.0,Basic,Quarterly,3980.06,12.0,0.0
CUST-10306,42.0,Male,7.0,20.0,2.0,0.0,Premium,Quarterly,1015.15,20.0,0.0
CUST-10307,52.0,Female,22.0,8.0,1.0,1.0,Standard,Monthly,2501.52,20.0,0.0
CUST-10308,42.0,Female,17.0,26.0,1.0,4.0,Premium,Annual,2105.87,25.0,0.0
CUST-10309,46.0,Female,18.0,14.0,3.0,6.0,Basic,Quarterly,2694.52,10.0,1.0
CUST-10310,35.0,Male,49.0,18.0,1.0,2.0,Premium,Quarterly,6656.39,1.0,0.0
CUST-10311,63.0,Male,41.0,25.0,3.0,2.0,Basic,Annual,5189.72,16.0,0.0
CUST-10312,35.0,Female,10.0,29.0,2.0,0.0,Basic,Annual,1078.11,11.0,0.0
CUST-10313,19.0,Male,10.0,16.0,5.0,0.0,Basic,Monthly,1342.05,4.0,0.0
CUST-10314,52.0,Female,57.0,9.0,1.0,2.0,Premium,Monthly,3679.93,3.0,0.0
CUST-10315,33.0,Male,7.0,15.0,0.0,5.0,Standard,Quarterly,830.4,25.0,0.0
CUST-10316,58.0,Female,48.0,26.0,7.0,5.0,Standard,Annual,7210.92,13.0,0.0
CUST-10317,53.0,Male,50.0,10.0,4.0,4.0,Basic,Quarterly,6147.63,21.0,0.0
CUST-10318,50.0,Female,38.0,29.0,0.0,3.0,Basic,Monthly,2575.63,15.0,0.0
CUST-10319,21.0,Male,27.0,22.0,4.0,2.0,Basic,Quarterly,2309.01,25.0,1.0
CUST-10320,50.0,Female,52.0,16.0,1.0,3.0,Standard,Monthly,3355.08,10.0,0.0
CUST-10321,31.0,Male,33.0,4.0,0.0,1.0,Standard,Annual,2667.92,6.0,0.0
CUST-10322,38.0,Female,1.0,20.0,3.0,0.0,Standard,Monthly,211.24,11.0,0.0
CUST-10323,65.0,Female,44.0,13.0,4.0,2.0,Premium,Annual,3986.84,25.0,0.0
CUST-10324,37.0,Female,53.0,22.0,2.0,37.0,Basic,Monthly,3996.92,1.0,1.0
CUST-10325,25.0,Female,34.0,5.0,3.0,2.0,Basic,Annual,2394.11,29.0,1.0
CUST-10326,24.0,Female,4.0,22.0,6.0,19.0,Standard,Monthly,925.16,20.0,1.0
CUST-10327,20.0,Female,17.0,7.0,3.0,3.0,Standard,Quarterly,2142.68,4.0,0.0
CUST-10328,34.0,Male,4.0,23.0,2.0,4.0,Standard,Annual,1028.14,26.0,0.0
CUST-10329,50.0,Female,43.0,9.0,1.0,11.0,Premium,Quarterly,3018.03,10.0,0.0
CUST-10330,65.0,Female,54.0,8.0,1.0,0.0,Standard,Quarterly,7506.58,22.0,0.0
CUST-10331,29.0,Male,26.0,29.0,1.0,1.0,Basic,Monthly,3228.38,26.0,0.0
CUST-10332,39.0,Male,4.0,16.0,4.0,25.0,Basic,Monthly,546.7,15.0,1.0
CUST-10333,39.0,Male,1.0,6.0,2.0,4.0,Premium,Annual,245.2,29.0,0.0
CUST-10334,63.0,Female,7.0,28.0,2.0,0.0,Standard,Monthly,1122.28,1.0,1.0
CUST-10335,47.0,Female,30.0,16.0,3.0,0.0,Basic,Quarterly,3323.29,26.0,0.0
CUST-10336,55.0,Female,50.0,6.0,1.0,16.0,Basic,Quarterly,3208.44,21.0,0.0
CUST-10337,55.0,Female,9.0,14.0,2.0,14.0,Standard,Monthly,1510.57,15.0,1.0
CUST-10338,62.0,Male,35.0,21.0,6.0,4.0,Standard,Monthly,2228.48,3.0,0.0
CUST-10339,25.0,Male,8.0,1.0,2.0,1.0,Basic,Monthly,1278.22,1.0,0.0
CUST-10340,44.0,Male,24.0,25.0,3.0,12.0,Standard,Monthly,2531.96,6.0,0.0
CUST-10341,44.0,Male,19.0,9.0,3.0,2.0,Basic,Annual,1989.87,19.0,0.0
CUST-10342,51.0,Male,36.0,25.0,2.0,3.0,Premium,Quarterly,5124.29,4.0,0.0
CUST-10343,38.0,Male,50.0,27.0,5.0,8.0,Basic,Monthly,7864.91,12.0,0.0
CUST-10344,47.0,Female,52.0,24.0,3.0,3.0,Standard,Monthly,2794.5,25.0,0.0
CUST-10345,50.0,Female,59.0,13.0,3.0,6.0,Standard,Quarterly,5743.92,2.0,0.0
CUST-10346,45.0,Female,43.0,26.0,0.0,15.0,Basic,Monthly,6165.68,17.0,0.0
CUST-10347,64.0,Female,27.0,29.0,2.0,11.0,Standard,Monthly,2680.72,26.0,1.0
CUST-10348,50.0,Female,32.0,19.0,1.0,3.0,Basic,Monthly,4059.42,6.0,0.0
CUST-10349,22.0,Male,14.0,17.0,1.0,2.0,Standard,Annual,2358.44,12.0,1.0
CUST-10350,65.0,Female,57.0,11.0,2.0,2.0,Standard,Monthly,6623.69,15.0,0.0
CUST-10351,36.0,Female,18.0,28.0,6.0,3.0,Basic,Monthly,1478.85,17.0,1.0
CUST-10352,21.0,Male,28.0,28.0,4.0,4.0,Basic,Annual,3988.8,1.0,0.0
CUST-10353,52.0,Male,29.0,8.0,1.0,3.0,Premium,Monthly,4559.91,14.0,0.0
CUST-10354,66.0,Female,16.0,23.0,2.0,0.0,Basic,Annual,2122.04,23.0,0.0
CUST-10355,34.0,Male,35.0,29.0,1.0,1.0,Standard,Monthly,3375.71,2.0,0.0
CUST-10356,61.0,Female,47.0,5.0,3.0,2.0,Basic,Monthly,7003.41,4.0,0.0
CUST-10357,45.0,Female,59.0,10.0,3.0,5.0,Premium,Monthly,9080.8,20.0,1.0
CUST-10358,47.0,Male,59.0,7.0,4.0,6.0,Standard,Monthly,8709.11,2.0,0.0
CUST-10359,46.0,Male,31.0,10.0,2.0,4.0,Standard,Monthly,3016.91,22.0,0.0
CUST-10360,63.0,Male,4.0,4.0,1.0,9.0,Basic,Monthly,760.72,26.0,0.0
CUST-10361,23.0,Male,37.0,9.0,3.0,9.0,Basic,Monthly,4334.99,14.0,0.0
CUST-10362,52.0,Male,17.0,27.0,6.0,3.0,Basic,Monthly,1606.27,18.0,0.0
CUST-10363,58.0,Female,39.0,26.0,1.0,0.0,Basic,Quarterly,4336.8,28.0,0.0
CUST-10364,54.0,Male,48.0,14.0,2.0,5.0,Standard,Annual,6086.09,8.0,0.0
CUST-10365,41.0,Female,46.0,2.0,3.0,3.0,Standard,Annual,6600.98,20.0,0.0
CUST-10366,46.0,Male,26.0,25.0,2.0,1.0,Basic,Quarterly,4035.35,1.0,0.0
CUST-10367,66.0,Female,48.0,9.0,4.0,28.0,Standard,Annual,3459.24,16.0,1.0
CUST-10368,63.0,Male,39.0,21.0,1.0,3.0,Basic,Monthly,4034.46,7.0,0.0
CUST-10369,48.0,Male,41.0,27.0,2.0,6.0,Basic,Monthly,4252.76,6.0,1.0
CUST-10370,52.0,Female,4.0,1.0,3.0,4.0,Premium,Monthly,725.81,28.0,1.0
CUST-10371,50.0,Female,30.0,23.0,3.0,1.0,Standard,Quarterly,1570.12,22.0,0.0
CUST-10372,38.0,Male,30.0,10.0,3.0,0.0,Standard,Annual,4145.05,27.0,0.0
CUST-10373,49.0,Female,22.0,10.0,4.0,6.0,Basic,Quarterly,2642.63,19.0,0.0
CUST-10374,40.0,Male,11.0,20.0,2.0,1.0,Basic,Monthly,1991.01,10.0,0.0
CUST-10375,50.0,Male,2.0,25.0,3.0,1.0,Basic,Quarterly,456.73,23.0,0.0
CUST-10376,20.0,Male,44.0,22.0,2.0,22.0,Premium,Monthly,5226.06,6.0,0.0
CUST-10377,35.0,Male,12.0,29.0,4.0,4.0,Standard,Monthly,2178.14,26.0,1.0
CUST-10378,42.0,Female,30.0,3.0,0.0,0.0,Basic,Quarterly,3951.41,10.0,0.0
CUST-10379,59.0,Female,36.0,6.0,2.0,2.0,Premium,Monthly,2411.06,25.0,0.0
CUST-10380,48.0,Male,18.0,29.0,1.0,6.0,Standard,Monthly,1628.31,19.0,1.0
CUST-10381,20.0,Female,26.0,26.0,3.0,2.0,Premium,Quarterly,3919.12,3.0,0.0
CUST-10382,57.0,Female,53.0,6.0,1.0,0.0,Basic,Quarterly,4513.03,20.0,0.0
CUST-10383,63.0,Male,7.0,21.0,2.0,4.0,Basic,Monthly,897.92,3.0,1.0
CUST-10384,41.0,Female,1.0,2.0,1.0,0.0,Basic,Monthly,416.77,20.0,0.0
CUST-10385,67.0,Male,58.0,26.0,5.0,6.0,Basic,Annual,8832.37,6.0,0.0
CUST-10386,49.0,Female,26.0,26.0,2.0,6.0,Premium,Monthly,2782.76,17.0,0.0
CUST-10387,64.0,Female,23.0,18.0,9.0,0.0,Standard,Monthly,2929.71,18.0,1.0
CUST-10388,39.0,Female,26.0,23.0,1.0,2.0,Standard,Monthly,1702.47,10.0,0.0
CUST-10389,40.0,Male,45.0,2.0,5.0,3.0,Premium,Quarterly,4437.84,6.0,0.0
CUST-10390,19.0,Male,6.0,12.0,2.0,5.0,Basic,Monthly,839.37,28.0,0.0
CUST-10391,44.0,Male,6.0,22.0,4.0,2.0,Premium,Monthly,1196.11,13.0,1.0
CUST-10392,59.0,Male,44.0,5.0,2.0,2.0,Premium,Monthly,5978.93,6.0,0.0
CUST-10393,19.0,Male,8.0,20.0,1.0,28.0,Standard,Monthly,1015.45,12.0,1.0
CUST-10394,43.0,Female,24.0,7.0,2.0,0.0,Basic,Monthly,2160.12,14.0,0.0
CUST-10395,34.0,Male,22.0,24.0,0.0,31.0,Standard,Quarterly,2854.24,17.0,1.0
CUST-10396,57.0,Male,19.0,16.0,0.0,0.0,Basic,Annual,2483.62,22.0,0.0
CUST-10397,50.0,Female,37.0,20.0,3.0,2.0,Premium,Annual,4709.12,27.0,0.0
CUST-10398,26.0,Male,18.0,1.0,3.0,4.0,Basic,Quarterly,2926.17,28.0,0.0
CUST-10399,60.0,Female,31.0,1.0,4.0,1.0,Standard,Quarterly,4314.89,25.0,0.0
CUST-10400,65.0,Male,37.0,17.0,2.0,1.0,Standard,Annual,3877.93,8.0,1.0
CUST-10401,56.0,Male,30.0,27.0,1.0,2.0,Basic,Annual,2646.08,26.0,0.0
CUST-10402,46.0,Male,57.0,1.0,1.0,25.0,Basic,Annual,6723.32,5.0,0.0
CUST-10403,59.0,Male,42.0,21.0,3.0,3.0,Basic,Monthly,5719.63,29.0,0.0
CUST-10404,43.0,Female,33.0,20.0,3.0,5.0,Standard,Monthly,3642.78,4.0,0.0
CUST-10405,52.0,Male,10.0,13.0,1.0,8.0,Premium,Annual,1586.59,6.0,0.0
CUST-10406,67.0,Female,37.0,9.0,2.0,9.0,Basic,Annual,2358.47,11.0,0.0
CUST-10407,42.0,Male,12.0,15.0,3.0,8.0,Premium,Quarterly,2200.26,28.0,1.0
CUST-10408,41.0,Male,54.0,3.0,2.0,2.0,Basic,Annual,7320.88,5.0,0.0
CUST-10409,30.0,Female,30.0,14.0,1.0,0.0,Standard,Quarterly,2914.22,29.0,0.0
CUST-10410,24.0,Male,27.0,23.0,3.0,2.0,Premium,Quarterly,2803.36,22.0,0.0
CUST-10411,53.0,Female,39.0,11.0,6.0,1.0,Basic,Monthly,2721.5,14.0,0.0
CUST-10412,62.0,Female,9.0,24.0,5.0,1.0,Premium,Quarterly,1262.26,10.0,0.0
CUST-10413,37.0,Female,54.0,22.0,0.0,0.0,Standard,Quarterly,7318.99,11.0,0.0
CUST-10414,18.0,Female,21.0,12.0,2.0,19.0,Basic,Annual,2633.21,3.0,1.0
CUST-10415,25.0,Male,12.0,13.0,1.0,17.0,Premium,Monthly,832.25,23.0,1.0
CUST-10416,63.0,Male,55.0,26.0,10.0,0.0,Basic,Annual,4434.3,8.0,0.0
CUST-10417,33.0,Male,29.0,13.0,0.0,1.0,Basic,Annual,3102.27,21.0,0.0
CUST-10418,31.0,Female,33.0,1.0,1.0,1.0,Standard,Monthly,2835.53,5.0,0.0
CUST-10419,29.0,Female,43.0,24.0,1.0,2.0,Premium,Monthly,4324.75,28.0,0.0
CUST-10420,40.0,Male,53.0,10.0,3.0,1.0,Premium,Quarterly,4012.7,20.0,0.0
CUST-10421,32.0,Female,15.0,3.0,4.0,20.0,Basic,Monthly,1609.12,26.0,1.0
CUST-10422,45.0,Male,2.0,24.0,1.0,0.0,Premium,Quarterly,688.8,21.0,1.0
CUST-10423,51.0,Female,52.0,28.0,1.0,1.0,Standard,Monthly,7465.18,28.0,0.0
CUST-10424,19.0,Male,39.0,4.0,2.0,0.0,Premium,Monthly,3785.38,10.0,0.0
CUST-10425,49.0,Female,53.0,16.0,3.0,27.0,Basic,Monthly,6476.91,27.0,1.0
CUST-10426,40.0,Female,44.0,8.0,1.0,17.0,Standard,Monthly,2864.82,8.0,0.0
CUST-10427,39.0,Male,54.0,16.0,0.0,8.0,Premium,Monthly,5934.0,21.0,0.0
CUST-10428,42.0,Male,18.0,27.0,1.0,3.0,Basic,Annual,2630.47,9.0,0.0
CUST-10429,39.0,Male,3.0,17.0,2.0,1.0,Premium,Monthly,533.99,29.0,0.0
CUST-10430,39.0,Male,7.0,19.0,6.0,1.0,Basic,Annual,888.95,28.0,1.0
CUST-10431,66.0,Male,43.0,22.0,5.0,4.0,Basic,Annual,2935.92,29.0,0.0
CUST-10432,59.0,Female,18.0,15.0,0.0,10.0,Premium,Annual,2094.7,15.0,0.0
CUST-10433,23.0,Female,44.0,16.0,6.0,2.0,Premium,Monthly,5653.42,1.0,1.0
CUST-10434,32.0,Female,38.0,15.0,4.0,2.0,Basic,Quarterly,2175.47,23.0,0.0
CUST-10435,60.0,Male,37.0,25.0,1.0,6.0,Basic,Monthly,2413.54,5.0,0.0
CUST-10436,54.0,Female,58.0,2.0,1.0,1.0,Premium,Monthly,8409.36,15.0,0.0
CUST-10437,50.0,Female,33.0,11.0,2.0,6.0,Premium,Annual,3616.86,4.0,0.0
CUST-10438,25.0,Male,44.0,1.0,0.0,3.0,Standard,Monthly,4550.08,19.0,0.0
CUST-10439,61.0,Female,59.0,15.0,4.0,0.0,Standard,Annual,8744.58,28.0,0.0
CUST-10440,61.0,Female,31.0,26.0,5.0,3.0,Premium,Quarterly,2637.16,10.0,0.0
CUST-10441,22.0,Male,58.0,19.0,0.0,17.0,Basic,Monthly,8230.94,23.0,0.0
CUST-10442,56.0,Male,11.0,4.0,2.0,2.0,Premium,Monthly,1977.53,28.0,1.0
CUST-10443,21.0,Male,4.0,11.0,3.0,2.0,Basic,Quarterly,354.16,2.0,0.0
CUST-10444,23.0,Male,59.0,5.0,5.0,0.0,Standard,Quarterly,6430.4,5.0,0.0
CUST-10445,62.0,Female,18.0,3.0,0.0,6.0,Standard,Quarterly,2176.41,18.0,1.0
CUST-10446,49.0,Female,4.0,13.0,7.0,13.0,Standard,Monthly,616.78,23.0,1.0
CUST-10447,47.0,Female,49.0,10.0,2.0,3.0,Standard,Monthly,4097.05,6.0,0.0
CUST-10448,64.0,Male,34.0,11.0,5.0,1.0,Premium,Monthly,4730.73,29.0,0.0
CUST-10449,52.0,Male,29.0,18.0,1.0,21.0,Standard,Monthly,4331.94,10.0,1.0
CUST-10450,57.0,Female,24.0,2.0,1.0,9.0,Premium,Monthly,3617.8,15.0,1.0
CUST-10451,33.0,Female,22.0,7.0,1.0,5.0,Basic,Monthly,3564.07,23.0,0.0
CUST-10452,30.0,Male,2.0,9.0,2.0,2.0,Premium,Monthly,724.22,28.0,1.0
CUST-10453,67.0,Female,44.0,10.0,1.0,1.0,Basic,Quarterly,6557.55,9.0,0.0
CUST-10454,59.0,Female,6.0,18.0,2.0,8.0,Basic,Quarterly,834.48,13.0,0.0
CUST-10455,47.0,Male,42.0,23.0,1.0,5.0,Basic,Monthly,5416.74,18.0,1.0
CUST-10456,36.0,Male,25.0,7.0,3.0,5.0,Standard,Quarterly,3336.04,25.0,0.0
CUST-10457,34.0,Female,55.0,27.0,2.0,0.0,Premium,Quarterly,5536.41,7.0,0.0
CUST-10458,36.0,Male,57.0,7.0,6.0,5.0,Standard,Quarterly,3455.39,2.0,0.0
CUST-10459,45.0,Male,21.0,3.0,2.0,12.0,Basic,Quarterly,2456.53,16.0,1.0
CUST-10460,43.0,Male,55.0,12.0,6.0,20.0,Basic,Monthly,3428.18,26.0,1.0
CUST-10461,54.0,Male,59.0,7.0,3.0,0.0,Standard,Monthly,5687.36,2.0,0.0
CUST-10462,43.0,Female,16.0,17.0,0.0,6.0,Basic,Monthly,1739.74,4.0,0.0
CUST-10463,40.0,Female,31.0,26.0,0.0,5.0,Basic,Monthly,4913.8,2.0,0.0
CUST-10464,26.0,Male,14.0,1.0,0.0,15.0,Standard,Quarterly,1410.2,17.0,1.0
CUST-10465,29.0,Female,39.0,5.0,5.0,9.0,Premium,Annual,5415.08,6.0,0.0
CUST-10466,18.0,Female,28.0,16.0,2.0,23.0,Standard,Monthly,1797.87,10.0,1.0
CUST-10467,18.0,Female,32.0,15.0,2.0,22.0,Basic,Quarterly,3771.42,14.0,1.0
CUST-10468,64.0,Male,28.0,2.0,2.0,1.0,Premium,Annual,3168.63,27.0,0.0
CUST-10469,51.0,Male,51.0,9.0,1.0,9.0,Standard,Monthly,5843.12,15.0,0.0
CUST-10470,49.0,Female,55.0,7.0,5.0,5.0,Premium,Annual,7599.51,21.0,0.0
CUST-10471,65.0,Female,49.0,4.0,1.0,1.0,Basic,Monthly,6409.63,12.0,0.0
CUST-10472,42.0,Male,9.0,20.0,0.0,1.0,Standard,Annual,1504.72,19.0,0.0
CUST-10473,57.0,Male,58.0,18.0,7.0,0.0,Premium,Monthly,5718.11,11.0,0.0
CUST-10474,62.0,Male,45.0,21.0,6.0,11.0,Basic,Monthly,5894.55,1.0,0.0
CUST-10475,18.0,Female,22.0,4.0,1.0,2.0,Standard,Quarterly,2258.79,25.0,0.0
CUST-10476,33.0,Female,32.0,28.0,2.0,13.0,Basic,Annual,1879.49,8.0,0.0
CUST-10477,56.0,Female,5.0,13.0,1.0,6.0,Standard,Monthly,915.43,22.0,1.0
CUST-10478,22.0,Male,23.0,1.0,2.0,7.0,Premium,Quarterly,3559.3,6.0,0.0
CUST-10479,39.0,Female,5.0,28.0,3.0,2.0,Standard,Quarterly,562.1,12.0,0.0
CUST-10480,46.0,Female,42.0,24.0,2.0,4.0,Premium,Monthly,6183.42,20.0,0.0
CUST-10481,20.0,Male,53.0,3.0,3.0,3.0,Standard,Monthly,7158.68,16.0,0.0
CUST-10482,29.0,Female,32.0,16.0,1.0,1.0,Premium,Monthly,3029.26,29.0,0.0
CUST-10483,43.0,Female,59.0,22.0,4.0,12.0,Standard,Monthly,5337.46,18.0,1.0
CUST-10484,33.0,Male,10.0,4.0,6.0,6.0,Basic,Quarterly,1896.6,12.0,1.0
CUST-10485,54.0,Female,59.0,25.0,3.0,0.0,Standard,Annual,7605.61,20.0,0.0
CUST-10486,39.0,Male,39.0,23.0,3.0,12.0,Standard,Quarterly,3889.17,2.0,0.0
CUST-10487,46.0,Female,58.0,25.0,1.0,0.0,Premium,Annual,6901.8,29.0,0.0
CUST-10488,31.0,Female,15.0,16.0,5.0,3.0,Standard,Monthly,1964.16,7.0,0.0
CUST-10489,45.0,Female,7.0,26.0,0.0,5.0,Standard,Monthly,1045.68,9.0,0.0
CUST-10490,22.0,Female,29.0,19.0,2.0,0.0,Premium,Annual,3508.66,29.0,0.0
CUST-10491,64.0,Male,59.0,1.0,2.0,7.0,Premium,Annual,6297.9,18.0,0.0
CUST-10492,66.0,Female,47.0,5.0,1.0,7.0,Standard,Monthly,5631.22,9.0,0.0
CUST-10493,47.0,Female,3.0,19.0,3.0,7.0,Premium,Monthly,570.58,25.0,0.0
CUST-10494,63.0,Male,19.0,22.0,1.0,1.0,Standard,Annual,3228.03,8.0,0.0
CUST-10495,22.0,Female,10.0,24.0,1.0,2.0,Basic,Monthly,1693.34,1.0,0.0
CUST-10496,29.0,Female,28.0,11.0,1.0,1.0,Basic,Monthly,4438.4,5.0,0.0
CUST-10497,33.0,Male,29.0,13.0,3.0,22.0,Premium,Quarterly,4087.46,16.0,0.0
CUST-10498,43.0,Female,15.0,20.0,2.0,0.0,Basic,Annual,1265.92,14.0,0.0
CUST-10499,43.0,Female,35.0,5.0,3.0,3.0,Standard,Quarterly,5405.87,26.0,0.0
CUST-10500,65.0,Male,6.0,21.0,1.0,14.0,Premium,Quarterly,568.08,13.0,0.0
CUST-10501,38.0,Female,12.0,4.0,2.0,10.0,Basic,Monthly,1416.98,29.0,1.0
CUST-10502,56.0,Male,47.0,4.0,6.0,12.0,Premium,Quarterly,5758.4,11.0,0.0
CUST-10503,53.0,Male,38.0,4.0,1.0,25.0,Premium,Monthly,4233.71,20.0,1.0
CUST-10504,50.0,Male,13.0,4.0,2.0,3.0,Premium,Annual,1520.04,23.0,0.0
CUST-10505,47.0,Female,29.0,20.0,5.0,2.0,Basic,Monthly,3851.99,13.0,1.0
CUST-10506,54.0,Female,19.0,21.0,1.0,0.0,Basic,Quarterly,1483.63,27.0,0.0
CUST-10507,40.0,Male,3.0,18.0,6.0,1.0,Premium,Annual,724.01,15.0,1.0
CUST-10508,27.0,Male,8.0,18.0,2.0,5.0,Basic,Monthly,1240.72,24.0,1.0
CUST-10509,22.0,Female,8.0,16.0,5.0,1.0,Standard,Annual,1238.53,26.0,1.0
CUST-10510,53.0,Male,55.0,9.0,4.0,9.0,Standard,Monthly,4997.17,27.0,0.0
CUST-10511,51.0,Female,58.0,18.0,3.0,0.0,Basic,Monthly,6722.64,16.0,0.0
CUST-10512,48.0,Female,20.0,22.0,3.0,2.0,Premium,Monthly,2087.59,13.0,0.0
CUST-10513,27.0,Female,47.0,2.0,4.0,8.0,Standard,Annual,5963.22,8.0,0.0
CUST-10514,36.0,Female,4.0,21.0,3.0,2.0,Basic,Annual,386.19,18.0,0.0
CUST-10515,49.0,Male,51.0,4.0,3.0,9.0,Basic,Monthly,5076.63,19.0,1.0
CUST-10516,18.0,Female,21.0,12.0,3.0,38.0,Basic,Monthly,1654.17,29.0,1.0
CUST-10517,22.0,Female,3.0,7.0,2.0,11.0,Basic,Annual,778.82,26.0,1.0
CUST-10518,62.0,Female,45.0,15.0,0.0,2.0,Standard,Monthly,6709.95,15.0,0.0
CUST-10519,21.0,Male,8.0,7.0,2.0,16.0,Basic,Quarterly,635.0,10.0,1.0
CUST-10520,33.0,Female,23.0,29.0,0.0,0.0,Basic,Quarterly,3078.99,23.0,0.0
CUST-10521,41.0,Male,16.0,22.0,2.0,9.0,Premium,Annual,2453.67,4.0,0.0
CUST-10522,33.0,Male,13.0,26.0,1.0,0.0,Standard,Quarterly,1294.37,6.0,0.0
CUST-10523,19.0,Male,3.0,21.0,7.0,1.0,Basic,Monthly,483.55,8.0,1.0
CUST-10524,66.0,Female,48.0,17.0,3.0,30.0,Premium,Annual,3557.8,24.0,1.0
CUST-10525,45.0,Female,9.0,16.0,1.0,3.0,Basic,Monthly,1201.0,7.0,0.0
CUST-10526,49.0,Female,14.0,28.0,1.0,12.0,Premium,Monthly,966.78,29.0,0.0
CUST-10527,44.0,Female,13.0,19.0,1.0,3.0,Standard,Monthly,1201.14,12.0,0.0
CUST-10528,37.0,Male,53.0,9.0,3.0,12.0,Standard,Annual,4659.43,18.0,0.0
CUST-10529,41.0,Female,57.0,14.0,7.0,23.0,Premium,Quarterly,7850.19,18.0,0.0
CUST-10530,29.0,Male,7.0,17.0,6.0,4.0,Standard,Monthly,986.19,19.0,0.0
CUST-10531,67.0,Female,15.0,5.0,0.0,5.0,Premium,Quarterly,2237.47,4.0,0.0
CUST-10532,52.0,Female,7.0,2.0,5.0,6.0,Premium,Monthly,962.21,1.0,1.0
CUST-10533,50.0,Female,38.0,20.0,4.0,19.0,Basic,Annual,3254.46,5.0,1.0
